userId,movieId,rating,timestamp
14,590,2.0,1562973077
14,791,5.0,1629263961
14,874,2.0,1711122694
14,607,2.5,1702566520
14,620,3.0,1706979765
14,284,2.5,1754733439
14,827,5.0,1690584683
14,755,2.0,1667375857
14,893,3.0,1670173004
14,631,3.0,1541983122
14,685,2.5,1614836344
14,485,3.5,1589183012
14,215,3.5,1649108789
14,173,2.5,1576710263
14,3,3.0,1734743179
14,803,2.0,1737107330
14,238,3.5,1763116946
14,222,2.0,1634507123
14,94,2.0,1564553250
14,823,4.5,1733760772
14,630,4.5,1686927978
14,151,4.5,1595569684
14,147,2.5,1513580446
14,169,4.0,1696326807
14,487,2.0,1750222583
14,896,2.5,1685752803
14,1,4.0,1727675106
15,384,4.0,1752763808
15,184,3.5,1743997477
15,766,3.5,1763228070
15,11,4.0,1593292576
15,201,3.0,1754180681
15,453,3.5,1555774062
15,370,3.5,1520505031
15,539,4.5,1698391981
15,200,3.0,1515481729
15,6,4.0,1582244194
15,601,4.5,1594976582
15,318,4.0,1570678092
15,337,2.5,1544466128
15,97,3.5,1725256314
15,378,2.5,1564116757
15,260,2.5,1530090537
15,515,4.5,1738036754
15,14,1.5,1533460733
15,622,4.0,1668704466
15,280,2.5,1552331739
15,35,4.5,1648969953
15,663,3.5,1604250870
15,282,4.0,1508952030
15,658,2.5,1678598155
15,491,3.0,1669909057
15,408,4.0,1590845828
15,45,3.0,1696632499
15,713,4.5,1507608109
15,722,2.0,1716451901
15,281,3.5,1723541625
15,641,3.0,1533008652
15,59,4.0,1534872396
15,586,3.0,1603583839
15,844,2.5,1769254556
15,32,4.5,1579195944
15,884,4.0,1643149075
16,46,3.0,1665239372
16,283,4.0,1602588544
16,624,4.0,1571261460
16,204,4.5,1666691474
16,706,3.5,1528634175
16,518,3.5,1703640751
16,420,3.0,1654123053
16,178,3.0,1595565188
16,651,4.5,1649767334
16,765,4.0,1575390673
16,863,4.5,1669404774
16,858,3.5,1722255308
16,4,3.5,1621311554
16,319,2.5,1601063422
16,281,3.0,1646458073
16,575,3.0,1606957918
16,360,2.0,1595086324
16,121,4.5,1658340596
16,350,3.5,1639239667
16,478,3.5,1736007552
16,582,2.0,1642026592
16,857,2.5,1549613345
16,714,3.5,1763005360
16,89,3.0,1690671370
16,580,3.5,1695213349
16,475,4.0,1687292355
16,91,3.5,1741416429
16,120,3.5,1591522876
16,93,2.5,1519719852
16,187,3.5,1707060745
16,748,2.0,1583593068
16,191,2.5,1613098727
16,326,2.5,1732923270
16,606,4.0,1686252076
16,642,5.0,1654988728
16,21,4.5,1611372236
16,786,3.5,1683707112
16,174,3.5,1644391493
16,808,2.0,1548725060
16,11,1.5,1613130505
16,223,2.5,1638627506
16,654,3.0,1617174719
16,384,3.0,1751088190
16,472,3.0,1640040584
16,84,2.5,1516883541
16,899,3.5,1561900241
16,742,3.0,1600086433
16,253,5.0,1755126331
17,382,4.0,1644612073
17,578,4.5,1715151086
17,387,4.5,1515330443
17,675,3.0,1588060769
17,603,5.0,1589327122
17,35,4.5,1661374143
17,331,4.5,1606548551
17,719,4.5,1574919910
17,108,4.5,1569734606
17,645,4.5,1678856992
17,368,4.0,1528883707
17,891,5.0,1548532405
17,9,3.0,1666039967
17,163,5.0,1575946267
17,432,2.5,1685812337
17,487,2.5,1746269946
17,343,4.0,1712597588
17,345,3.5,1588767354
17,664,5.0,1747276155
17,103,5.0,1500452693
17,192,5.0,1579183635
17,367,5.0,1607592437
17,314,5.0,1592378539
17,167,4.5,1661749721
17,479,5.0,1665102171
17,560,3.0,1543151145
17,191,3.5,1599102967
17,771,5.0,1626800092
17,23,5.0,1609157657
17,450,4.0,1734370397
17,829,4.5,1548407982
17,632,4.5,1631389772
17,468,4.5,1582752175
17,608,2.5,1700928132
17,590,4.5,1502654708
17,712,4.0,1756272156
17,446,4.0,1585539537
17,749,3.0,1685065775
17,409,5.0,1553640639
17,485,3.0,1752759198
17,855,4.0,1711552528
17,250,2.5,1614080707
17,259,5.0,1753567325
17,741,4.5,1702020003
17,383,3.5,1748831068
17,616,4.5,1630321122
17,346,4.0,1551445581
17,495,5.0,1708077160
17,695,4.5,1568989196
17,411,4.5,1670916450
17,308,4.0,1571686370
17,42,5.0,1714685851
17,899,5.0,1675616831
17,240,4.5,1652038942
17,782,2.5,1727951329
17,520,5.0,1711446802
17,111,2.5,1538470451
17,437,5.0,1686222903
18,624,5.0,1596570001
18,183,3.5,1728552025
18,787,4.0,1580931986
18,241,2.5,1652988951
18,378,3.5,1667016286
18,371,5.0,1707669996
18,349,3.5,1758048109
18,514,3.5,1518697422
18,843,3.5,1640133774
18,2,3.5,1726418270
18,626,2.5,1596377968
18,614,2.5,1587801413
18,770,5.0,1713790662
18,408,3.0,1557139468
18,80,3.5,1749603472
18,662,2.5,1544367265
18,236,4.0,1685911346
18,142,5.0,1554441447
18,512,3.5,1717150083
18,193,5.0,1506562973
18,46,3.5,1586373822
18,217,3.5,1671275662
18,310,3.5,1569116497
18,446,5.0,1706153214
18,96,3.0,1744110947
18,348,2.5,1506221615
18,394,5.0,1760994092
19,311,3.0,1526061646
19,436,4.0,1749517829
19,265,4.0,1651244030
19,760,3.5,1521391325
19,650,3.0,1565257435
19,119,5.0,1762863492
19,619,4.0,1747095221
19,827,3.0,1697087526
19,822,4.5,1526883009
19,462,3.5,1698264505
19,515,5.0,1635466923
19,382,3.0,1728547309
19,800,4.0,1681173394
19,485,3.5,1658991343
19,730,4.5,1512632759
19,344,3.5,1643470976
19,865,3.5,1595953960
19,548,4.0,1657431856
19,374,4.5,1691601368
19,115,4.0,1723907508
19,805,4.0,1509405436
19,184,4.5,1739857899
19,435,4.0,1674285774
19,545,2.5,1659817531
19,778,2.5,1519120699
19,393,4.0,1559959506
19,892,4.5,1691794171
19,691,3.0,1519656104
19,82,5.0,1712716078
19,154,4.5,1633480452
19,8,3.5,1594077848
19,346,3.5,1545122313
19,725,5.0,1550773267
19,605,4.5,1567675063
19,203,4.0,1577655326
19,528,4.0,1764919109
19,833,3.5,1731445340
19,630,5.0,1647476418
19,746,4.5,1685427844
19,894,4.0,1745903453
19,466,4.0,1631050567
19,446,4.5,1746112135
20,382,2.5,1734583402
20,40,3.0,1647525014
20,151,4.0,1599704160
20,624,5.0,1648634759
20,742,2.5,1769274631
20,654,3.0,1524557646
20,832,4.0,1714034667
20,104,5.0,1597313442
20,392,4.0,1652961236
20,525,3.0,1646393641
20,743,4.0,1502711763
20,81,4.0,1718604597
20,346,4.0,1611205478
20,653,2.5,1510049658
20,768,5.0,1722438955
20,310,4.0,1569668099
20,433,4.5,1647515303
20,411,4.5,1643373136
20,23,5.0,1748271241
20,189,3.0,1670810526
20,765,5.0,1552155775
20,264,4.0,1618822250
20,739,5.0,1620701880
20,669,2.0,1509702826
20,761,3.0,1674273040
20,82,3.5,1618679458
20,857,4.5,1534210732
20,444,3.0,1654528256
20,120,5.0,1747306444
20,813,5.0,1725896373
20,197,3.0,1676497395
20,585,2.5,1708863996
20,268,2.5,1755337353
20,311,4.0,1506746977
20,631,3.5,1684120267
20,527,3.0,1682856072
20,553,4.0,1671606925
20,875,4.5,1685953997
20,250,4.0,1738576343
20,711,3.5,1581485530
20,819,3.5,1748006200
20,51,3.5,1767884974
20,384,2.5,1613085090
20,588,3.5,1591275254
20,485,3.0,1709412541
20,221,5.0,1637273918
20,779,4.0,1716325814
21,575,4.0,1570704496
21,354,3.5,1703167438
21,86,2.5,1566300342
21,213,4.0,1552065644
21,766,2.5,1712466502
21,543,4.5,1617201808
21,379,4.5,1613443599
21,312,4.5,1559395514
21,299,4.0,1655343049
21,769,3.0,1595897191
21,323,3.5,1585425567
21,463,3.0,1715347785
21,691,3.5,1719320457
21,479,4.5,1688991777
21,31,3.0,1616905036
21,160,5.0,1724508675
21,640,2.0,1649722410
21,599,3.0,1671478445
21,171,3.0,1694977920
21,361,4.0,1556714387
21,579,3.0,1670604206
21,442,3.5,1769672767
21,426,4.5,1710546472
21,784,4.5,1620849217
21,24,3.0,1716877577
21,770,4.5,1765661559
21,291,4.5,1749061902
21,570,4.0,1653697242
21,762,3.5,1741299813
21,503,2.0,1584271444
21,241,3.5,1595362569
21,385,3.0,1714777551
21,551,2.5,1654837765
22,672,3.0,1548837235
22,177,3.5,1698801106
22,700,3.5,1512197447
22,101,4.0,1709024990
22,393,2.5,1603633036
22,595,4.5,1586639836
22,669,1.5,1745762807
22,429,5.0,1698139897
22,421,5.0,1628481439
22,194,3.0,1594065686
22,652,4.5,1753493743
22,30,3.0,1607258918
22,634,4.5,1673261236
22,230,4.0,1571215956
22,142,5.0,1657293471
22,625,4.5,1534796116
22,635,2.5,1516583813
22,516,4.0,1611136181
22,83,4.0,1747593906
22,614,4.0,1746527325
22,585,2.5,1631558590
22,750,3.0,1738184494
22,419,3.5,1629860295
22,24,4.0,1594960594
22,333,4.5,1747715580
22,256,3.0,1768550850
22,171,3.0,1559677119
22,583,4.0,1677843446
22,641,4.0,1585505596
22,484,3.0,1631460065
22,701,4.0,1748148301
23,699,5.0,1640928129
23,694,5.0,1560013434
23,417,3.0,1590706203
23,888,4.5,1696744134
23,533,3.0,1721670270
23,482,2.0,1682447327
23,883,3.5,1576208876
23,395,5.0,1630496499
23,73,4.5,1759089072
23,802,3.5,1612788518
23,428,4.5,1642006493
23,267,5.0,1552143965
23,734,4.0,1677181190
23,551,4.0,1539765788
23,124,3.5,1746016811
23,733,4.0,1763913355
23,796,5.0,1631387582
23,622,4.5,1639586197
23,663,5.0,1683847632
23,547,4.5,1658533720
23,732,4.0,1738731496
23,25,4.5,1677522385
23,450,3.0,1741793859
23,493,5.0,1638470691
23,848,5.0,1647800013
23,744,3.5,1519190256
23,62,3.0,1575173193
23,300,3.0,1579469766
23,832,2.5,1654849910
23,408,3.5,1513926695
23,849,3.0,1618660032
23,843,3.5,1699099179
23,743,2.5,1694736091
23,788,4.5,1656346634
23,41,3.0,1664638299
23,373,5.0,1584987979
23,410,4.0,1663606773
23,524,4.0,1755166605
23,645,4.0,1736149301
23,666,3.0,1658312289
23,451,3.5,1582915033
23,439,4.0,1569016412
23,807,3.5,1578665620
23,128,3.0,1656945018
23,107,5.0,1706280124
23,150,4.0,1638139977
23,868,4.5,1622362560
24,152,2.5,1534763787
24,599,3.0,1683806883
24,13,3.0,1620702098
24,266,4.0,1666058621
24,373,4.5,1610825866
24,739,3.5,1620425510
24,521,1.0,1580578162
24,764,2.0,1649419520
24,892,2.5,1564205152
24,530,2.5,1605732541
24,416,2.5,1691395267
24,489,4.0,1767785974
24,634,3.0,1746596466
24,175,2.5,1506550244
24,353,3.5,1622605916
24,660,3.5,1608732457
24,160,3.5,1695184964
24,602,2.0,1517631127
24,874,2.0,1713938345
24,514,1.0,1553064328
24,322,3.0,1676907063
24,536,3.5,1536076506
24,384,3.0,1645746256
24,388,4.0,1542652939
24,887,3.0,1530051242
24,497,2.0,1739784184
24,664,2.0,1633128925
24,174,4.0,1631368151
24,538,3.0,1637477646
24,494,2.5,1598078079
24,180,5.0,1631580109
24,496,3.0,1622589064
24,389,4.5,1744848596
24,15,2.0,1595257370
24,685,3.0,1521599814
25,195,3.5,1737641513
25,751,4.0,1604581790
25,851,2.5,1744949735
25,66,4.5,1500265816
25,136,5.0,1635156058
25,536,4.5,1718597120
25,311,3.5,1645354149
25,63,2.0,1764465371
25,213,4.0,1594774831
25,234,4.0,1676436933
25,250,4.0,1759458791
25,600,3.0,1652340181
25,780,5.0,1660866534
25,596,3.5,1641841241
25,489,5.0,1633692669
25,476,4.5,1683149369
25,101,2.5,1647794307
25,550,5.0,1665787895
25,801,3.5,1736246719
25,53,4.5,1559845031
25,327,4.5,1597807294
25,809,4.0,1761767756
25,650,4.5,1503498942
25,75,2.0,1671373245
25,202,5.0,1752601161
25,490,4.0,1766174119
25,120,4.0,1587580223
25,453,3.5,1595989924
25,86,3.5,1535196975
25,488,3.0,1731936243
25,203,5.0,1663552880
25,103,2.5,1550770793
25,556,4.5,1737940293
25,604,5.0,1683841628
25,221,5.0,1598062516
25,613,3.5,1603935792
25,499,3.5,1558364151
25,308,3.0,1624448180
25,583,4.5,1614469708
25,10,4.0,1664926926
25,441,5.0,1769390909
25,882,5.0,1663951690
25,115,3.0,1671807206
25,738,5.0,1753336305
26,585,3.0,1663003737
26,689,4.5,1699066974
26,159,2.0,1577839049
26,332,1.5,1664407261
26,161,2.0,1679165722
26,197,3.0,1690016639
26,785,2.5,1669300443
26,406,4.0,1741435078
26,805,3.0,1665365305
26,176,3.0,1728330077
26,873,2.0,1711281361
26,162,3.0,1723941550
26,625,4.0,1503045413
26,679,3.0,1716939394
26,334,2.0,1529692945
26,529,2.5,1719466265
26,486,1.5,1689843975
26,670,5.0,1575124499
26,610,3.5,1745290799
26,808,2.0,1647213932
26,427,2.0,1510458042
26,799,2.5,1608562330
26,744,3.0,1611996125
26,276,3.0,1637401012
26,235,3.5,1658267875
26,270,2.5,1700507966
26,484,2.0,1512712566
27,572,3.5,1709413485
27,574,3.5,1761478335
27,757,5.0,1634135119
27,205,2.0,1650400418
27,817,3.0,1701336775
27,221,4.0,1531845479
27,633,3.0,1554460142
27,516,2.5,1530126276
27,451,3.0,1683981329
27,877,3.0,1648201186
27,281,2.5,1698346330
27,110,2.5,1735216229
27,77,3.0,1652597683
27,249,3.0,1559609200
27,165,3.5,1753317639
27,334,3.5,1572093565
27,741,2.0,1539722415
27,492,2.5,1674239044
27,739,4.5,1722145038
27,608,2.5,1581482285
27,482,3.0,1580755895
27,48,2.5,1660446894
28,336,4.0,1694456683
28,587,5.0,1678784511
28,560,3.0,1606829355
28,782,3.5,1639063429
28,677,4.0,1637094163
28,267,5.0,1512422287
28,571,4.5,1575306848
28,544,5.0,1563989879
28,837,5.0,1720535271
28,299,5.0,1729421544
28,707,3.5,1712766225
28,23,4.5,1761111211
28,144,3.0,1525786490
28,791,4.5,1532365990
28,789,3.0,1700507523
28,70,3.5,1508697990
28,892,4.5,1734723672
28,805,3.0,1517224972
28,717,5.0,1675594375
28,729,3.5,1764145574
28,757,3.5,1651744643
28,322,3.5,1679182047
28,874,3.5,1536029124
28,370,2.0,1540561977
28,792,5.0,1549469174
28,457,4.5,1560309355
28,766,4.0,1584945819
28,220,3.5,1547099823
28,189,3.0,1751495456
28,329,5.0,1602481922
28,480,4.5,1539236436
28,234,3.0,1731362762
28,472,3.0,1648640719
29,339,4.0,1607552180
29,75,2.0,1690398751
29,187,3.5,1581929068
29,664,2.0,1601386660
29,590,3.5,1579609261
29,348,2.5,1610672811
29,465,3.0,1665614832
29,541,4.0,1597488630
29,800,3.5,1554168394
29,710,4.5,1514079166
29,758,2.5,1521180944
29,840,3.0,1568356305
29,443,2.0,1687110035
29,22,3.0,1537187375
29,412,2.0,1675804309
29,589,4.0,1669294857
29,301,3.0,1623536065
29,7,5.0,1612102542
29,639,2.5,1608287631
29,849,3.0,1662634040
29,400,4.5,1587665067
29,20,2.5,1727785540
29,9,4.0,1645533861
29,231,3.0,1625079567
29,331,4.5,1616627587
29,438,2.5,1690774268
29,155,3.5,1514654667
29,266,3.0,1573718906
29,877,2.5,1736030435
29,229,2.0,1566094231
29,599,3.5,1701387767
29,691,2.5,1513649346
29,787,3.0,1738345161
29,335,3.5,1611982868
29,546,2.0,1704234591
29,469,2.5,1526421720
29,670,3.5,1739880573
30,790,2.0,1553722539
30,390,4.0,1690417965
30,605,5.0,1693484217
30,835,3.5,1666420169
30,128,3.5,1535060678
30,96,3.0,1733081905
30,180,5.0,1661434097
30,519,4.5,1623136084
30,593,4.5,1545339539
30,742,3.0,1709211189
30,529,3.0,1753060258
30,125,4.0,1508509416
30,167,3.0,1647487098
30,775,3.5,1673554762
30,215,4.0,1524357561
30,124,3.0,1575556966
30,501,4.0,1633679850
30,759,2.0,1595218556
30,620,3.5,1504978913
30,367,4.0,1568691720
30,768,5.0,1583622108
30,325,2.5,1575280234
30,426,4.5,1752228772
30,196,4.5,1520933033
30,216,3.0,1532846546
30,93,3.0,1612649259
30,819,4.5,1657348586
